Then Who Am I,Charley Pride,Country,"If he's the one that's always on your mind the only one who's love can satisfy
If he's the one that keeps your heart alive then who am I who am I
Am I no more than just a rock you needed for a stepping stone
Until the right one came along
If he's the one that live with you inside then who am I who am I

Am I no more than just a fool that held you up when you were down
Until your true love could be found
If he's the one that live with you inside then who am I who am I
Yes who am I who am I"
Smoky Mountain Rain,Ronnie Milsap,Country,"I thumbed my way from LA back to Knoxville
I found out those bright lights ain't where I belong
From a phone booth in the rain I called to tell her
I've had a change of dreams I'm comin' home
But tears filled my eyes when I found out she was gone

Smokey Mountain rain keeps on fallin'
I keep on callin' her name
Smokey Mountain rain I'll keep on searchin'
I can't go on hurtin' this way
She's somewhere in the Smokey Mountain rain

I waved a diesel down outside a cafe'
He said that he was goin' as far as Gatlinburg
I climbed up in the cab all wet and cold and lonely
I wiped my eyes and told him about her
I've got to find her!
Can you make these big wheels burn?

Smokey Mountain rain keeps on fallin'
I keep on callin' her name
Smokey Mountain rain I'll keep on searchin'
I can't go on hurtin' this way
She's somewhere in the Smokey Mountain rain

I can't blame her for lettin' go
A woman needs someone warm to hold
I feel the rain runnin' down my face
I'll find her no matter what it takes!

Smokey Mountain rain keeps on fallin'
I keep on callin' her name
Smokey Mountain rain I'll keep on searchin'
I can't go on hurtin' this way
She's somewhere in the Smokey Mountain rain"
Pistol Packin' Mama,Al Dexter,Country,"Drinking beer in a cabaret
And was I having fun
Until one night she caught me right
And now I'm on the run

Lay that pistol down, babe
Lay that pistol down
Pistol packin' mama
Lay that pistol down

She kicked out my windshield
She hit me over the head
She cussed and cried and said I'd lied
And wished that I was dead

Lay that pistol down, babe
Lay that pistol down
Pistol packin' mama
Lay that pistol down

Drinking beer in a cabaret
And dancin' with a blond
Until one night she shot out the light
Bang, that blond was gone

Lay that pistol down, babe
Lay that pistol down
Pistol packin' mama
Lay that pistol down

I'll see you ev'ry night, babe
I'll woo you ev'ry day
I'll be your regular daddy
If you'll put that gun away

Lay that pistol down, babe
Lay that pistol down
Pistol packin' mama
Lay that pistol down

Drinking beer in a cabaret
And was I having fun
Until one night she caught me right
And now I'm on the run

Lay that pistol down, babe
Lay that pistol down
Pistol packin' mama
Lay that pistol down

Now there was old Al Dexter
He always had his fun
But with some lead, she shot him dead
His honkin' days are done

Lay that pistol down, babe
Lay that pistol down
Pistol packin' mama
Lay that pistol down"
Roly Poly,Asleep At The Wheel,Country,"Roly Poly eatin' corn and taters
Hungry every minute of the day
Roly Poly gnawin' on a biscuit
As long as he can chew it it's okay

He can eat an apple pie and never even bat an eye
He likes anything from soup to hay
Roly Poly
Daddy's little fatty
I bet he's going to be a man some day

Roly Poly, scarmbled eggs for breakfest
Bread and jelly twenty times a day
Roly Poly, eats a hearty dinner
He needs lots strength to sing and play

He's up at dawn to do the chores
Runs both ways to all the stores
He works up an appetite that way
Ro-oly Poly
Daddy's little fatty
Fatty's going to be a man some day"
Houston Solution,Ronnie Milsap,Country,"I've got some friends down in Houston who know me quite well
They'll be more than happy to put me up for a spell
I can hang out or hide out whichever I choose
They won't ask me questions about why I've got the blues.

I've got a Houston solution in mind
All it takes is a call on the telephone line
And I can leave all these problems in Nashville behind
I've got a Houston solution in mind.

Well, my Daddy once told me you can't run away
Your troubles will follow and find you some day
There's no need to argue 'cause he's probably right
But I've run out of options and I'm leaving tonight.

I've got a Houston solution in mind
All it takes is a call on the telephone line
And I can leave all these problems in Nashville behind
I've got a Houston solution in mind.

I've got a Houston solution in mind.
I've got a Houston solution..."
Morning,Jim Ed Brown & The Browns,Country,"Here in this room this narrow room
Where life began when we were young last night
I feel your back pressed close to me
And hear your steady breathing as you sleep.

Then as the first soft glow of dawn moves silver grey
Like paint along the wall
I touch your hand and feel your ring
And know this night is all we'll ever have.

Suddenly I look into your sleepy eyes
You breathe my name and it just seems to dangle there
Then I feel your fingers running through my mind
Jumbling up my thoughts to leave them tangled there.

I know so well, that this is all there is
And when we leave this room it's gone
My mind is clear as we walk down
The crooked little steps to the front door.

A ray of sun that ricoches
From off a rooftop light our stumbling way
I touch your hand and feel your ring
And know this night is all we'll ever have.

Suddenly I look into your sleepy eyes
You breathe my name and it just seems to dangle there
Then I feel your fingers running through my mind
Jumbling up my thoughts to leave them tangled there.

Suddenly I look into your sleepy eyes
You breathe my name and it just seems to dangle there
Then I feel your fingers running through my mind
Jumbling up my thoughts to leave them tangled there.

Suddenly I look into your sleepy eyes
You breathe my name and it just seems to dangle there
Then I feel your fingers running through my mind
Jumbling up my thoughts to leave them tangled there..."
Thinking About You Again,Shelby Lynne,Country,"I been walking around here today
Like there's nothing to do
Letting all the walls come down
I tried so hard to live up to
And when I notice how much I'm still caring
And I feel what a cold empty stare I've been staring
I realize I've let me start thinking about you again
Well I managed to answer the phone
But yet I don't speak
And I don't hear a word that they're saying
Until they ask what's wrong with me
When I notice the dial tone is blaring


And I feel what a cold empty stare I've been staring
I realize I've let me start thinking about you again
Well there aren't enough channels on the TV
Too much coffee to drink
Well a good book is just a cover
When all I can do is think of you
When I notice how much I'm still caring
And I feel what a cold empty stare I've been staring
I realize I've let me start thinking about you again
Oh baby
I realize I've let me start thinking about you again"
That Wonderful Someone,Patsy Cline,Country,"That wonderful Someone
Who makes the stars all shine
Who fashioned the mountains
To reach to the sky
Who brings each tomorrow
Who hears every prayer
In sunshine or sorrow
If you call He'll be there

That wonderful Someone
Who makes the flowers grow
Who paints ev'ry sunset
With colors that glow
Look all around you
And these wonders you'll see
Designed by that Someone
For you and for me

(That wonderful Someone)
(Who makes the flowers grow)
(Who paints ev'ry sunset)
(With colors that glow)
Look all around you
And these wonders you'll see
Designed by that Someone
For you and for me..."
You Just Can't Beat Jesus Christ,Billy Joe Shaver,Country,"He was born to be known as everybody's brother
He is the Father, Son and Mary is His mother
He is a 'scuse my slanguage
Well, a compound country kinda guy
(Yes, He is)

Ain't no way to get around it
You just can't beat Jesus Christ
(No, you can't)

Well I used to crank and drank
Until my back was to the floor
I'd take it to the limit
Then I'd try to get some more
Yeah, when it came to gamblin'
Well, Lord I'd know how to roll them dice
(Yes, I would)

Ain't no two ways about it
I have been saved by Jesus Christ
Yes, I have
(Praise the Lord guitar)

Even though I am a sinner
He will always be my friend
Well, He starts in the middle
And He does not have an end
And when my soul was held for ransom
Yeah, He is the one who paid the price

Ain't no reason to deny it
I owe it all to Jesus Christ
Yes I do, God bless You"
Beautiful Lies,Jean Shepard,Country,"Beautiful lies beautiful lies each word is a heartache in perfect disguise
I can't help but listen and then I realize the words you have spoken are beautiful lies

Call me a dreamer in a fool's paradise
My heart knows no difference that love that's unwise
Tell me you love me and will till you die like music you thrill me with beautiful lies
Beautiful lies beautiful lies...

I hear wedding bells ringing I have stars in my eyes
I see red roses blooming a rainbow in the sky
All sweet things come to me in the twinkle of an eye
When you hold and tell me those beautiful lies
Beautiful lies beautiful lies..."
Dallas,Alan Jackson,Country,"Dallas packed her suitcase
And drove off in the brand new car I bought her
She made leaving me look easy
I wish she'd made it look a little harder
I took her out of Texas
When she was just a girl
But old Tennessee and me
Couldn't take Texas out of her

On how I wish Dallas was in Tennessee
If I could move Texas east
Then she'd be here with me
And then nothin' else would come between the two of us
If Dallas was in Tennessee

By now she's leaving Memphis
And everything we had behind her
Lord, I hope the gold band on her hand
Will serve as a reminder
That true love is a treasure
That's very seldom found
But you can't stay together if there's no common ground

Oh, how I wish Dallas was in Tennessee
If I could move Texas east
Then she'd be here with me
Then nothin' else would come between the two of us
If Dallas was in Tennessee
Oh, if Dallas was in Tennessee

Dallas packed her suitcase
And drove off in the brand new car I bought her"
Oh Lonesome Me,Don Gibson,Country,"Everybody's going out and having fun
I'm just a fool for staying home and having none
I can't get over how she set set me free, oh lonesome me

A bad mistake I'm making by just hanging round
I know that I should have some fun and paint the town
A lovesick fool That's blind and just can't see, oh lonesome me

I'll bet she's not like me she's out and fancy free
Flirtin' with the boys with all her charms
But I still love her so and brother don't you know
I'd welcome her right back here in my arms

Well there must be some way I can lose these lonesome blues
Forget about the past and find somebody new
I've thought of everything from A to Z, oh lonesome me

Well I'll bet she's not like me, she's out and fancy free
Flirtin' with the boys with all her charms
But I still love her so, and brother don't you know
I'd welcome her right back here in my arms

Well there must be some way I can lose these lonesome blues
Forget about the past and find somebody new
I've thought of everything from A to Z, oh lonesome me
Oh lonesome me"
Oh Lonesome Me,Don Gibson,Country,"Everybody's going out and having fun
I'm just a fool for staying home and having none
I can't get over how she set set me free, oh lonesome me

A bad mistake I'm making by just hanging round
I know that I should have some fun and paint the town
A lovesick fool That's blind and just can't see, oh lonesome me

I'll bet she's not like me she's out and fancy free
Flirtin' with the boys with all her charms
But I still love her so and brother don't you know
I'd welcome her right back here in my arms

Well there must be some way I can lose these lonesome blues
Forget about the past and find somebody new
I've thought of everything from A to Z, oh lonesome me

Well I'll bet she's not like me, she's out and fancy free
Flirtin' with the boys with all her charms
But I still love her so, and brother don't you know
I'd welcome her right back here in my arms

Well there must be some way I can lose these lonesome blues
Forget about the past and find somebody new
I've thought of everything from A to Z, oh lonesome me
Oh lonesome me"
Hot Burrito #1,The Flying Burrito Brothers,Country,"Yes, you loved me and you sold my clothes
I love you but that's the way that it goes
So it goes, yes, you know how I feel
So it goes, it just couldn't be real

And we know it's wrong
And I don't think it's gonna go on
When I come home carrying my shoes
I've been waiting to tell you some news

And you want me home all night
And you don't want another fight
But you better love, find some love
You better love me, Jesus Christ

Yes, you loved me and you sold all my clothes
I love you, baby, but that's the way that it goes
So it goes, I guess you know how I feel
So it goes, yes, it couldn't be real

And you want me home all night
You just don't want another fight
But you better love, find some love
Love me baby, Jesus Christ"
Southern Hallelujah,Trace Adkins,Country,"Ah yeah...
I'm gonna preach you now brothers and sisters, listen...

Northern dolls, pretty please
Dot their I's and cross their T's
Black skirt, high heels, show you no pity

Sunshine smile, Pacific Gals
Got the DNA mojo know-how
And yes, man, they can make you so dizzy

Made out of Heaven's grand design
It's right there across that Mason-Dixon line

Georgia girls get you jumpin'
'Bama belles set hearts pumpin'
Texarkana maids are somethin' with their sweet tea hospitality
Mississippi ladies' mission
Keep them Yankee boys a wishin'
Ol' Webster's definition is zippity-doo-dah what they do to ya
The girls with Southern Hallelujah

Well hey who knew the way they talk
How do you dos and bless your hearts
And hey y'all drawls melt you like butter

Lose your Ps and Qs
They'll set you down (down)
Give you a who to
They'll hush your mouth
Nice to find some spice in the sugar

Restores my faith in humanity
Can I get a witness out there?
Who agrees with me?

Georgia girls get you jumpin'
'Bama belles set hearts pumpin'
Texarkana maids are somethin' with their sweet tea hospitality
Mississippi ladies' mission
Keep them Yankee boys a wishin'
Ol' Webster's definition is zippity-doo-dah what they do to ya
The girls with Southern Hallelujah

Their kinda beauties just born to make us cry
Don't ask me how I know 'cause I can't tell ya why
Just know that I'm one helluva lucky guy
Whoa oh and then some
Can I get an amen, son?
Amen now.

Georgia girls get you jumpin'
'Bama belles set hearts pumpin'
Texarkana maids are somethin' with their sweet tea hospitality
Mississippi ladies' mission
Keep them Yankee boys a wishin'
Ol' Webster's definition is zippity-doo-dah what they do to ya
The girls with Southern Hallelujah

Southern Hallelujah
Yeah, amen son"
Sometimes Goodbye,Terri Clark,Country,"I've got an ice-cold cup of coffee 
And a paper I haven't read 
A canyon in my heart 
And a hammer in my head 
And a waitress with an empty stare 
That looks right through me 
I'm sitting at a table 
And I'm balancing the salt 
Weighing out my choices 
Baby, It's nobody's fault 
And I'm torn up by these voices 
Talking to me 
You say there's no good reason 
For me to walk away 
You say there's so much good between us 
Who wouldn't want to stay 
But how can I be with you 
If deep down I believe I'll lose a part of me 

Sometimes goodbye is the only open door 
I can't turn back when I know there's something more 
I gotta find what my heart beats for 

I've got a half a page of reasons 
And a napkin full of tears 
From trying to pull my spirit 
Through the pocket of my fears 
As the lunch croud emptys out 
Into the city 
And there may not be a way for me 
To make you understand 
I'll write down the words I'm feeling 
And I'll leave it in your hands 
But the memories of our love 
I'm taking with me 
You say there's no good reason 
For me to walk away 
You say we're meant to be together 
And I'm making a mistake 
But this emptiness inside me 
Has brought me to this road and I have to let you go 

Sometimes goodbye is the only open door 
I can't turn back when I know there's something more 
I gotta find what my heart beats for 

For the passion everlasting 
For deepest dream 
For a chance to love like that 
There is no in between 

Sometimes goodbye is the only open door 
I can't turn back when I know there's something more 
I gotta find what my heart beats for"
She Got The Goldmine (I Got The Shaft),Jerry Reed,Country,"Well, I guess it was back in '63,
When eatin' my cookin' got the better of me,
So I asked this little girl I was goin' with to be my wife.
Well, she said she would, so I said, 'I do'.
But I'da said, 'I wouldn't' if I'da just knew how sayin' 'I do'
Was gonna screw up all o' my life.

Well, the first few years weren't all that bad.
I'll never forget the good times we had,
'Cause I'm reminded every month when I send her the child support.
Well, it wasn't too long till the lust all died.
And I'll admit I wasn't too surprised,
The day I came home and found my suitcase sittin' out on the porch.
Well, I tried to get in, she changed the lock.
Then I found this note taped on the mailbox that said,
""Goodbye, turkey. My attorney will be in touch.""
So I decided right then and there I was gonna do what's right
Give 'er her fair share but, brother,
I didn't know her share was gonna be that much.

She got the goldmine, (She got the goldmine,)
I got the shaft. (I got the shaft.)
They split it right down the middle,
And then they give her the better half.
Well, it all sounds sorta funny,
But it hurts too much to laugh.
She got the goldmine, I got the shaft.

Now listen up. You ain't heard nothin' yet.
Why, they give 'er the color televison set.
Then they give 'er the house, the kids and both of the cars.
See.
Well, then they started talkin' about child support, alimony,
And the costs to the court.
Didn't take me long to figure out how far in the toilet I was.
I'm tellin' ya, they have made a mistake.
'Cause it adds up to more than this cowboy makes.
Besides, everythin' I ever had worth takin' they've already took.
While she's livin' like a queen on alimony.
I'm workin' two shifts, eatin' baloney.
Askin' myself, ""Why didn't you just learn how to cook?""

They give her the goldmine, (She got the goldmine,)
They give me the shaft. (I got the shaft.)
They said they're splittin' it all down the middle,
But she got the better half.
Well, it all sounds mighty funny,
But it hurts too much to laugh.
She got the goldmine, I got the shaft.

Well, she got the goldmine, (She got the goldmine,)
I got the shaft. (I got the shaft.)
They split it all down the middle,
And then they give her the better half.
Well, I guess it all sounds funny,
(Ah, ha ha ha)
But it hurts too much to laugh.
She got the goldmine, I got the shaft.

Heh, heh. Hey, Jimmy, I got the shaft.
But I don't have to worry about totin' a billfold anymore.
Ha, ha, ha, ha, ha, ha.
I let my wife tote it.
I'm gonna be carryin' food stamps.
You get it, judge?
I'm gonna be indebted.
That's my money.
Huh?
Contempt of court?
What do you mean I'm in contempt of court?"
It's Alright,Trisha Yearwood,Country,"You say you've been down some rocky roads
And there's a few things you wouldn't want me to know
But it's all right
Baby it's all right

You say you've been running from your past
And you've taken some turns just a little too fast
Well it's all right
Baby it's all right
Ain't got nothing to do with me and you tonight
And it's all right

There's nothing to run from
There's nothing to hide
And nothing can change what I'm feeling inside
Tonight's the beginning of the rest of our lives
And it's all right
It's all right

Someday you'll look back when we're farther along
And you won't see a trace of yesterday's wrong
And it's all right
Baby it's all right
Ain't got nothing to do with me and you tonight
And it's all right"
Walking The Floor Over You,Ernest Tubb,Country,"I'm walking the floor over you I can't sleep a wink that is true
I'm hoping and I'm praying as my heart breaks right in two walking the floor over you

You left me and you went away you said that you'd be back in just a day
You've broken your promise and you left me here alone
I don't know why you did dear but I do know that you're gone
I'm walking the floor over you...

Now someday you may be lonesome too walking the floor is good for you
Just keep right on walking and it won't hurt your pride
Remember that I loved you and I will the day I die
I'm walking the floor over you..."
Speak,Nickel Creek,Country,"Well I sat down next to a photograph
Tried my best, almost made her laugh
She was my toughest crowd
There in the way
Was a mountain up in the clouds

Well I can't sleep and I'm not in love
I can't speak without messing up
Eyes tell of what's behind
Hers showed the way to a long and a lonely climb
But through failure I'll proceed
She'll see how far I've come

And it's you and me in the sun and sea
I'll offer my arm to yours
It seems to me no mystery
It isn't, so I'll try hard to speak

Well I sat down next to a living hell
Tried my best until I struck out
Movement is not mine
I stood in the way
Pretending that I was the vine
But no failure will proceed
From a mouth that drinks its wine

And it's not me, not my sanctity
These aren't my words to you
It's all clear when it's not from here
So clear, so I'll try not to speak"
You're Gonna Leave Me Again,Clint Black,Country,"Just like a rerun movie
I see that scene again
That feeling shoots right through me
'Cause this time I know the end.

And I've seen it played so many times
And I've watched it frame by frame
And I don't have to guess who loses
And I know who'll feel the pain.

You're gonna leave me again
Just like you did the time before
This is the start of the end
The end of me when you walk out that door.

Think I'll go down to the picture show
See if they're playin' somethin' new
Maybe one with a happy ending
And I'll pretend It's me and you.

But I know that it's just make believe
So I won't even try
To tell myself that you're not gonna leave
That you'll never say goodbye

You're gonna leave me again
Just like you did the time before
This is the start of the end
The end of me when you walk out that door...

--- Instrumental to fade ---"
Fast Cars And Freedom,Rascal Flatts,Country,"Starin' at you takin' off your makeup
Wondering why you even put it on
I know you think you do but baby you don't need it
Wish that you could see what I see when it's gone

I see a dust trail following an old red Nova
Baby blue eyes, your head on my shoulder
Wait, baby don't move, right here it is
T-shirt hanging off a dogwood branch
That river was cold but we gave love a chance
Yeah to me
You don't look a day over fast cars and freedom
That sunset river bank first time feeling

Yeah, smile and shake your head as if you don't believe me
I'll just sit right here and let you take me back
I'm on that gravel road, look at me
On my way to pick you up you're standing on the front porch
Looking just like that, remember that

I see a dust trail following an old red Nova
Baby blue eyes, your head on my shoulder 
Wait, baby don't move, right here it is
T-shirt hanging off a dogwood branch
That river was cold but we gave love a chance
Yeah to me
You don't look a day over fast cars and freedom
That sunset river bank first time feeling

I see a dust trail following an old red Nova
Baby-blue eyes, your head on my shoulder
You don't look a day over fast cars and freedom
That sunset river bank, first-time feeling

I see a dust trail following an old red Nova
Baby-blue eyes, your head on my shoulder
You don't look a day over fast cars and freedom
That sunset river bank, first-time feeling"
The Golden Rocket,Hank Snow,Country,"From old Montana down to Alabam'
I've been before and I'll travel again
You triflin' women can't keep a good man down
You dealt the cards but you missed a play
So hit the road and be on your way
Gonna board the Golden Rocket and leave this town

I was a good engine a runnin' on time
But baby I'm switchin' to another line
So honey never hang your signal out for me
I'm tired of runnin' on the same old track
Bought a one way ticket and I won't be back
This Golden Rocket's gonna roll my blues away

Break (guitar)

Hear that lonesome whistle blow
That's your cue and by now you know
That I got another true love waitin' in Tennessee
That midnight special is burnin' the rail
So woman don't try to follow my tail
This Golden Rocket's gonna roll my blues away

Hear her thunder run through the night
That Golden Rocket is doin' me right
And that sunny old southland sure is a part of me
Now from your call board erase my name
Your fire went out you done lost your flame
And this Golden Rocket is rollin' my blues away

Break (fiddle)

That old conductor he seemed to know
You done me wrong I was feelin' low
For he yelled aloud we're over that Dixon Line
The brakeman started singin' a song
Said you're worried now but it won't be long
This Golden Rocket is leavin' your blues behind

Break (guitar)

Then the porter yelled with his southern drawl
Let's rise and shine good mornin' y'all
And I sprang to my feet to greet the new born day
When I kissed my baby at the station door
The whistle blew like it never before
On the Golden Rocket that rolled my blues away"
The Ballad of The Dime Store Greaser and The Blonde Mona Lisa,Blue Rodeo,Country,"As the seconds are ticking in the corner of her eye
Nothing comes as fast as a glib reply
Like a kid who's tired of a busted old toy
The pleasure's worn thin so she makes a little extra noise
So the dime store greaser and the blonde Mona Lisa
Twist on smiles just to please each other
Until one of them finds that someone new
Well the other one is just going to have to do
Sometimes you get what you want
So be careful what you ask for
Remember what you got
Tossing her pennies in the wishing well
Mona Lisa reaches over for the sleeping pills
Like a jerk that butts into the front of the line
She's got her reasons and he don't mind
Absence is supposed to make the heart grow fonder
He's hoping her vacation lasts a little bit longer
And they both have their tickets for the promised land
Still they don't appreciate what they have
They can't see what's right in front of their eyes
They've been looking so long they finally went blind
And they lost what was right in front
Of their eyes"
That's A Man,Jack Ingram,Country,"Saw a story on the local news last night
About one more struggling single mother
She was talking about how hard it is getting by
With no help, no money, no nothing from the baby's father
Made me think about this guy I know with a wife and a child
Who's working two jobs just to get by
Yeah, he says he'd do anything he could in this world
Just to give his young family a better life; yeah, a better life
Oh, that's a man
That's a 19-year-old, modern-day hero man

Those two young Marines over there fighting for their country
Man, they're gonna be friends forever
They've both come back eventually
But as bonds and destiny would have it
They don't come back together
Yeah, the one who lived to tell about
Why he can't even talk about it
Keeps fighting that fight up there in his head
Ain't a day goes by he don't wonder why
Why it wasn't me instead
It could've been me instead

Oh, that's a man
That's a you don't know how hard he tried to save his buddy's life man
I don't know about you
Sometimes, I just need a little reminder
And reach down and find some understanding
Find some kind of kindness

Read about a man who said his family
Had been farming the same land in Ohio for 100 years
Felt like he'd paid for it ten times over
With his own blood, his own sweat, and his own tears
If he had to, he'd be out there on that tractor working
Seven long, hot days a week
Yeah, he's the kind of feller that people get real quiet
When he stands up in church to speak
They know when he speaks

Oh, that's a man
That's a stand tall, walk straight
Put God's share in the collection plate man
Oh, that's a man"
The Seventh Angel,Blue Highway,Country,"I am the lamb of God, the seven seals are in my hand 
I sit beside the father, Lord and ruler over all the land 
The mysteries of heaven have all been revealed to me 
The time is drawing near at hand for the seventh angel all the world to see 

With one foot on the land and one on the sea 
He'll swear with his hand raised high 
Time no longer can be 

I am the seventh angel, the time is near for me to fly 
I'll come before the father, the one who will be seen by every eye 
There'll be silence in heaven before the seven trumpets sound 
Then music like thunder right before the time that I come down 

With one foot on the land and one on the sea 
I'll swear with my hand raised high 
Time no longer can be"
Streets Of Baltimore,The Little Willies,Country,"Well I sold the farm to take my woman
Where she wanted to be
We left our friends and all our kin
Back there in Tennessee
And I bought those one way tickets
She had often begged me for
And they took us to the streets of Baltimore

Well her heart was filled with gladness
When she saw those city lights
She said the prettiest place on earth was
Baltimore at night
Well a man feels proud to give his woman
What she's longing for
And I kinda liked the streets of Baltimore

Well I got myself a factory job
I ran an old machine
And I bought a little cottage
In a neighborhood serene
And every night when I came home
With every muscle sore
She'd drag me through the streets of Baltimore

Well I tried my best to bring her back
To what she used to be
But I soon learned she loved those bright lights
More than she loved me
So I'm going back on that same train
That brought me here before
While my baby walks the streets of Baltimore
While my baby walks the streets of Baltimore"
Cheatin' Is,Barbara Fairchild,Country,"Cheatin' is a thing that starts when you bring
Two lonely people face to face with a brand new kiss
She blames him he blames her
But neither one is ever quite sure which way it really is
And all of the time in the back of their minds
They know they're gonna have to lie bout where they've been
Cheatin' is a thing that'll take a little ring
And break it into pieces that'll never go back again

Cheatin' is the part of lovin' that starts
When true love isn't what lovers are looking for
A stranger here a stranger there then you turn around and swear
That you'll never go back for more
And lying at night when you're holding him tight
Is sometimes that a cheater's heart just has to learn
Cheatin' is a thing that's guaranteed to bring
Two unhappy people to the point of no return
The worst of cheatin' is the sad little kids
Hangin' in the middle while mommie and daddy choose
Cheatin' is a game where nobody wins
But the ones that aren't big enough to play are the ones who lose"
Don't Make Me (Album Version),Blake Shelton,Country,"Girl, when I look at you, you look through me, like I'm not even there
I'm trying not to give up, to be strong but, I'm afraid to say I'm scared
I can't find the place, your heart is hiding
And I'm no quitter but I'm tired of fighting

Baby I love you, don't want to lose you
Don't make me let you go
Took such a long time, for me to find you
Don't make me let you go

Baby, I'm begging please and I'm down here on my knees
I, don't want to have to set you free, don't make me

What if when I'm long gone, it dawns on you
You just might want me back
Let me make myself clear, if I leave here
It's done, I'm gone, that's that

You carry my love around
Like it's a heavy burden
I'm about to take it back
Are you sure it's worth it

Baby I love you, don't want to lose you
Don't make me let you go
Took such a long time, for me to find you
Don't make me let you go

Baby, I'm begging please and I'm down here on my knees
I, don't want to have to set you free, don't make me

Baby, I'm begging please and I'm down here on my knees
I, don't want to have to set you free, don't make me"
The Three Bells,Alison Krauss,Country,"There's a village hidden deep in the valley
Among the pine trees half forlorn
And there on a sunny morning
Little Jimmy Brown was born

All the chapel bells were ringing
In the little valley town
And the songs that they were singing
Was for baby Jimmy Brown

And the little congregation
Prayed for guidance from above
Lead us not into temptation
Bless this hour of meditation
Guide him with eternal love

There's a village hidden deep in the valley
Beneath the mountains high above
And there twenty years thereafter
Jimmy was to meet his love

All the chapel bells were ringing
Twas a great day in his life
For the songs that they were singing
Was for Jimmy and his wife

And the little congregation
Prayed for guidance from above
Lead us not into temptation
Bless oh Lord this celebration
May their lives be filled with love

From the village hidden deep in the valley
One rainy morning dark and grey
A soul which wait in the heaven
Jimmy Brown had passed away

Just the lonely bell was ringing
In the little valley town
Twas there will it was singing
To our good old Jommy Brown
And the little congregation
Prayed for guidance from above
Lead us not into temptation
May his soul find this salvation
Of Thy great eternal love"
Best Of Both Worlds,Darryl Worley,Country,"Well, she's too complicated
To ever be described
Yeah, she's kinda like an angel
With a wild side

Free, she sets me free
If this is tied down, that's where I wanna be
She's my friend and my lover, that's my girl
I got the best of both worlds

Look at that body
Would you look at those eyes?
She'll be everything I dream of
When she loves me tonight

Free, she sets me free
If this is tied down, that's where I wanna be
She's my friend and my lover, that's my girl
I got the best of both worlds

She's always gonna be there when I have a bad day
She knows how to listen, knows just what to say
There's something 'bout her touch, it takes the world away
When she says nothing at all

Free, she sets me free
If this is tied down, that's where I wanna be
Ooh, she's my friend and my lover, that's my girl
I got the best of both worlds

I said that's my girl
I got the best of both worlds
I got the best of both worlds
I said that's my girl, alright"
Long Way To Mexico,Roger Creager,Country,"Roger Creager, Radney Foster



There's a warm breeze blowing from the South
So I need to get going.
The palm trees and the beaches call my name.
There's a bar that I know well there.
You can drink and breathe in the sea air,
Lay in the sun and dance in the rain.
The kind of place where everyone knows your name.

I've got music on the stereo,
Bluebonnets on the passing road.
It's a long way to Mexico, but I'm going there tonight.
Line the Margaritas up.
I'm doing 90 in my pick-up truck.
It's a long way to Mexico.

I know about this out-of-the-way place.
You can disappear without a trace.
Leave the world behind if only for a while.
You could just get rolling see the winding road
Unfolding feeling better with every passing mile.
Even the getting there makes me smile.

It's a place of Senoritas and where Mariachis sing.
I know happiness abounds there.
It's a place where I'll soon be."
In the Pines,Bill Monroe,Country,"The longest train I ever saw
Went down that Georgia line
The engine passed at six o'clock
And the cab passed by at nine

In the pines, in the pines
Where the sun never shines
And we shiver when the cold wind blows

I asked my captain for the time of day
He said he throwed his watch away
A long steel rail and a short cross tie
I'm on my way back home

Little girl, little girl, what have I done
That makes you treat me so
You caused me to weep, you caused me to mourn
You caused me to leave my home

My father was an engineer
Died a mile out of town
His head was found in the driving gear
But his body was never found"
Time To Get Crazy,Travis Tritt,Country,"(Travis Tritt/Gary Nicholson)

I've been working and slaving, no time for misbehaving
Till I'm just about to lose my mind
And I'm starting now to wonder if I'll make it out from underneath
The pressures of the daily grind
I've had it bottled up for so long I'm gonna have to pop the top
The trouble is when I get started I ain't ever gonna want to stop

So as bad as I hate to
It's time to get crazy
It's time to take some tension off
When I get wound this tight
And the fact I'm gonna hurt myself
Ain't reason enough not to
So as bad as I hate to
I'll pay that price tomorrow
'Cause it's time to get crazy tonight

Well at home my little lady's got a toddler and a baby


And a million things she'll never get done
And I know the homemaking is just a backbreaking
As sweating in the midday sun
She's been lifting lots of loads of laundry, dancing with a mop and a
Broom
When she finally gets a chance to party
You better give the little girl some room

So as bad as I hate to
It's time to get crazy
It's time to take some tension off
When I get wound this tight
And the fact I'm gonna hurt myself
Ain't reason enough not to
I'll pay that price tomorrow
'Cause it's time to get crazy tonight"
